txid,exploit_chain_height,replay_status,not_replayable_reason,confirmed_height,out_value_rvn,n_in,n_out,from_forged_block,asset,output_addresses
e69e088d4e2615b9a55a8bd28865acda1b9484a17cae69e7c47669547c41f16e,4490960,NOT_REPLAYABLE,orphaned-coinbase-input,,11499.94070201,11,1,False,,RLqcSS931bxuGgjh5U4gDWBdfEFFg9Jsiq
7bf0d72684e1e5591d55b1afec388bb96265c9b2decb9ec8a8a81cb56b46dcd8,4490960,CONFIRMED,,4491660,990.10251,1,2,False,,RFKJwz6mUeFrkEtvctrHffHe17ymnbbLsK
81640eb91f966a998df9015df9e7e9e56009802da1f308cdc2ee480ab7b1c9b2,4490960,CONFIRMED,,4491660,990.09975,1,2,False,,RQPEb8onY9rGsxwHsR2k1AzRFeMHjEEouL
2c6290075398bbe2c0e367cc5aad8ac42fa4b173d2c5e2252d222814edd939a4,4490960,CONFIRMED,,4491660,990.09699,1,2,False,,RFaiAegcBvw2cHUnLrj3HLctHpamthjqr8
89e2742d23be0e2703d1ae3966317c92c4eb147582c158fd5a5c7e3b0a3a5b34,4490960,CONFIRMED,,4491660,990.09423,1,2,False,,RSzCzuehTD88VinvcSPUd8Tj11U7ha5NNQ
3f0c4fdf5a43bfa9abdc159cb0b68f0f86d876fd34c7f7967ad3ae1aaa83ceff,4490960,CONFIRMED,,4491660,990.09147,1,2,False,,RM7qyZvqjfY97rvhHKTH4x3bNTiH6zjqg2
2cb6ac65645888ccef10e3bbd3fa0a0f9ebeadb1ce919f7e2c18cd6c4b6206fd,4490960,CONFIRMED,,4491660,990.08871,1,2,False,,RDzrGEmVHjMxYn6ge29GkUcZ1d8EDjc1dV
189d9045edf0b261a887f1172721472bfc690fb5a8aa08d67c1c4b4cef935e98,4490962,CONFIRMED,,4491634,306.08766973,2,2,False,,RR5kT57epYoQX93JUHPoAvo1vgKCs3jMrt|RX1r2eyM1UW7y2xHcrTejDfyCUk1yBmz4i
674a16ffb5a23f14b4ac28b269055f8665c429e2a870ef069af84bcbbd8aa2d3,4490964,NOT_REPLAYABLE,depends-on-unreplayable-parent,,11194.06897788,1,2,False,,RSk2aUzpDVVEEJSDMAFQUhoHjjkpVt1Uz8|RM3UvGttUMBGwpNswBLhXCapUeLQUWPcsH
06e4d8ce17a2ff12eb67f8580b874ce425ef2fbc98c4e60a61a9bab0a95f1fdf,4490964,NOT_REPLAYABLE,depends-on-unreplayable-parent,,11499.93842596,1,2,False,,RW8zTagWJoiyWGjWGhT74KHU3aquVofRDW|RLqcSS931bxuGgjh5U4gDWBdfEFFg9Jsiq
2a25624e0e5398930e20d1cdfc0a3cb0523c4b0c1b0ec86508961f6bdb9a3f69,4490964,CONFIRMED,,4491660,990.08595,1,2,False,,RS8cPX35WtguCM4LZthq4LwiPmm5tXhLp5
303069c23c36e8eab08b7d38b84b346286e0d33ccf91891a9366f00b6a060ffe,4490964,CONFIRMED,,4491660,990.08319,1,2,False,,RYZKSFEQfNxKax7rTwqTUD4G5cLRnwyu9z
35a1ce2d9a4e25c2a6e050a5242cd8bdbcb622b7e5df31278949d74ec09b7ed8,4490964,CONFIRMED,,4491660,990.08043,1,2,False,,RFFB1QQtnw9PSmgpRJSjNcxJ49xKWbWpmK
cb4be7f25c19b35df860c699c02d19b4fd202689e032cd70ea2d65f5875345e9,4490964,CONFIRMED,,4491660,990.07767,1,2,False,,RLGUYcCGzoPc4H1huaUKnutMrgJzkwCtkP
cd014b07c0400fb798de4921b5f7027d8503a7ae893de8247d3031f4e8a754a8,4490964,CONFIRMED,,4491660,990.07491,1,2,False,,R9tX77jC8M3PVWcbt3RUbGH3dy6fkuLAk8
8512c6476600d8234ee82d6715bfa4d4b3fcdd99256c98de5c4b59e2f4f6d1b0,4490964,CONFIRMED,,4491660,990.07215,1,2,False,,RMB7jj3RjfBXhfeJf4iAacA4A65anU9731
0e7b6cdcdf739c96eec23623ab8f301957a598b03033b952a00e6741366079f4,4490966,NOT_REPLAYABLE,depends-on-unreplayable-parent,,11399.99772407,1,2,False,,RKtQ4PebKGcjeUovrxYvF6u8AGqxR2oNPA|RW8zTagWJoiyWGjWGhT74KHU3aquVofRDW
41b818f680d734f2f50146f48cb4fff3327d84977b380227cf23830f0d1d2e34,4490970,CONFIRMED,,4491660,990.06939,1,2,True,,RLSKYSV7UkckBS1xmvrUUWGUWTe9teYcZ9
4bb5a414d173f132863738156c36d0b70dbb8d8d0cd65bf9d182d9db77ca5f4d,4490970,CONFIRMED,,4491660,990.06663,1,2,True,,RGEo2KcE5cUKTREFnyAUzU8EU5CmtE4dkq
db8e7129fe3879620e3c33f6976f1c3db22679aad72710fbe15731ba9ab85beb,4490970,CONFIRMED,,4491660,990.06387,1,2,True,,RXEYEEFbtFrDsZ947kFEWj4jdRQek6i1xh
341d74ae947f1337492ad26666ac0288f933d4e63e8ad56ffce5fe5cc596d903,4490970,CONFIRMED,,4491660,990.06111,1,2,True,,RS2ktqjQR349EQiXLsPk2X1XTqWA7p1tkd
c5911be5d2fe7a9a10fd8d9145bfbe2685c9f211049ae80c621b0e1db5b778b3,4490970,CONFIRMED,,4491660,990.05835,1,2,True,,RWWZTCo1pPzGr8w9HzeLj4LEb8A8e8pc4c
408d9677d62ab0b260776b0cf318b64f5a993561f325d553b27fe41e325db1b7,4490970,CONFIRMED,,4491660,990.05559,1,2,True,,RDBwEyhQH7bGt76egUJVXJ5UDL2JsBaWC7
3c29d31f3de4286fc9f3443a86d313f7f6e7960d851b82e6926642022fa8eab3,4490978,NOT_REPLAYABLE,depends-on-unreplayable-parent,,12.5958167,1,1,True,,RMKd7jAm9y682pLc6QiHSUFTxZReSRKZfe
4197b2c680ce352c491719c990726e007ef6cfca1e25190b50c69ffc1d1afbac,4490979,CONFIRMED,,4491634,306.08390219,2,2,False,,RX1r2eyM1UW7y2xHcrTejDfyCUk1yBmz4i|RS8NuHfYUkTrEALa4XZ5WzXVaQ5DCC4YcS
f60e499868dc91cef39e027ff29129ffa15b6b8e6e87b8d0faf68420806e623f,4490979,CONFIRMED,,4491660,990.05283,1,2,False,,RJ4amYyTFYCDEWssZyiKJcHMzJKXZm7wfY
1149fe61b79328c40506b2a0a1324bd2a9ce42bf9b6a51ffd937f34524a79afd,4490979,CONFIRMED,,4491660,990.05007,1,2,False,,RHQo2EezDEVo9GAbjQNmnZdDzmK19qX2qM
86454263a752a4fa4884d35b84d061ee8894d0b4438d7c1883ed3b42399fa0c7,4490979,CONFIRMED,,4491660,990.04731,1,2,False,,RNhSg77iuJcTFMqGco3f9aQpkhaEYLNgaF
5b194f69fe0e2b038f9c1c0bd88ba5de7574f5c319e79b027da49b698e380d0d,4490979,CONFIRMED,,4491660,990.04455,1,2,False,,RT9CuWAKwQcNcvaW7ebMTnm6WD1y3bHY1b
9502b34b31f7be5aa4efb343c24ba5068644e52138e601d88e83f71fa1206e6c,4490979,CONFIRMED,,4491660,990.04179,1,2,False,,RPdogLiYYWFD4GgVDs1MKNxN123LSSS83P
267a53e3eecf64014f6f821021cf75f93f293c83b184bebeef58475cdce64774,4490979,CONFIRMED,,4491660,990.03903,1,2,False,,RKSZi6LCDgjMWMX8ZjYjeW24XArS94X3JW
fda1f1445634e97bb0e9457c7b245b694a6f318f760dccb34b821fd31990598d,4490984,NOT_REPLAYABLE,depends-on-unreplayable-parent,,10.235312,1,1,True,,RFFkTBhahhqHJVTjG9qwot6ZSxE89v9NSn
13e854a8be0bb35be4b814b31b7d17974e479ee22b91777ded53f52bda422533,4490985,NOT_REPLAYABLE,depends-on-unreplayable-parent,,47999.9941545,1,1,True,,RDrUforScxfp64xnZjDTKMjWfoHVu7mQ9b
6216f9fe16d856ec7865653ca93341b9ea784e4a602965ace2816998d9065c42,4490985,CONFIRMED,,4491660,990.03627,1,2,True,,REP2H2SLfA1WqGwNHP9j3ZoBk4xCzKLyjq
b31136bd64de87b3e6f5f5798f128bcdd59f9dbe800ca509e16299b98df3c2f6,4490985,CONFIRMED,,4491660,990.03351,1,2,True,,RPaanvvdWGHUh7xz6m7eFpBxnxBLq5M1wu
7c2fca53572f1642b526762e593bab996109d96459955b7cac797e614acc396c,4490985,CONFIRMED,,4491660,990.03075,1,2,True,,RELm4zzgPrnkNubCktkuFi5NVPJSMc1ohF
cfbf35a1998ae9c07cf37b5e94af2f0aa0179e0f86cb5c51ee891b670d1a2f16,4490985,CONFIRMED,,4491660,990.02799,1,2,True,,RCtRbfSTZnYKt9JXLLh3qV7df6Rnrzo9sQ
5c14d23f9e0820aa6450ac05466a81183fee39f8b409a86e142db2bafad067ea,4490985,CONFIRMED,,4491660,990.02523,1,2,True,,RSaNmeY7v4t79WfkhGz45khagh7sacmGpr
452d53f231e69c48f63f82b4caa141b21ca6ed27ce4156d3b41d2a06370c0864,4490985,CONFIRMED,,4491660,990.02247,1,2,True,,RHL96mVZrYDxHwhWcABE5edeAuhEnHBeom
af165d803549b73f6b0d99bcb5e43d26873784a3f7e6d30989587c2603d0455c,4490988,CONFIRMED,,4491634,764.53106207,1,2,False,,RHvY8nbzytTk2RJQhDspkP9hfPsAJFXCE7|RKMpmBJeYbqg6FFwKnERTFPFpJf7ERBDW8
f7bd6ab9ed159ab60b77f363b8fcafc3c6109ca04cd96c0cadbe8ef4b87c22f7,4490990,CONFIRMED,,4491660,990.01971,1,2,False,,RAvVFbt149Jijs4QG1c8DFwDec7YTVRzmi
1a2d7c055eb3f2524311dab827ad7894b7d91a9938832f02f3326b93f61a2d2d,4490990,CONFIRMED,,4491660,990.01695,1,2,False,,RLXdDqyqJ9ZoUvnjQPp3LqJiEJvkDR53ZX
f73e5465da52561dbe0d4799ab4e2536f6a4349750e4af840163484d7cf1f21f,4490990,CONFIRMED,,4491660,990.01419,1,2,False,,RXBm73jaCvuPD1F5oDgeuqfEk3TCiF6pnn
c0f2e5069ef861c2ca8c1914d4ce336abeecae7dd697512504c034a08f860e22,4490990,CONFIRMED,,4491660,990.01143,1,2,False,,RAeKny3eC7TurAExkbqQJCCS829Atgr4jm
6de7ed85311fb1f27cb4fa14b0c40ac36490e9c7cd1f3c7068cfee8e3e84ad07,4490990,CONFIRMED,,4491660,990.00867,1,2,False,,RWWU9YKFnW3bdf8qyAqgGFZMdzEwJAeh5o
9eb056113d5206239c218aaa88097a95088bd38914db5bade628f91f2ae52a2e,4490990,CONFIRMED,,4491660,990.00591,1,2,False,,RCfSVDxdsamkjLCsVezNkZjAHBhTv7ectF
c95950bf10616d65fc147c3bbd02f594d81d3a96bfaa2de1bf36c631bcc00355,4490992,NOT_REPLAYABLE,depends-on-unreplayable-parent,,1174.20227189,2,1,False,,RMKd7jAm9y682pLc6QiHSUFTxZReSRKZfe
f7d705e1b7b27a3c856b760f8cd70c9b51eab43a81fdc2d5bd33a5cc8190f6de,4490992,CONFIRMED,,4491634,306.08013474,2,2,False,,RX1r2eyM1UW7y2xHcrTejDfyCUk1yBmz4i|RLjXqwwFFWefjxDoBDi36Rk19iA2HUjW3L
561a1f3073be36620721413325f84845b6990c72dbad8d529f851fe544607660,4490994,CONFIRMED,,4491660,990.00315,1,2,False,,RLcegSwZQ1dq7L7ip4pFNvQf5Dwm4hQDnU
93a6072732cee879b7a6747059bf4065cbfe7e75217aeb1dd7d5d08edc4a047d,4490994,CONFIRMED,,4491660,990.00039,1,2,False,,RL4Epz8f3ZzA3NKkn4snhG4KVPCfozB3Gb
076a0244482df40f32c904d2a34238352187cfd8e8d108089c532edf47358964,4490994,CONFIRMED,,4491660,989.99763,1,2,False,,RRWf25ZSUba81K98c36J7spauSsJjYn6MG
da30218807d4a8edd925dad2678d02169bd78c0f17ab0708fc48b8722ceecdb6,4490994,CONFIRMED,,4491660,989.99487,1,2,False,,RC9RzJY2rrvuwunbYtQ9b7JqnYm5yJaheP
35c5436b4e774eba4c8f723674d99746abc21d0e840a07be76db6e5b4428cd46,4490994,CONFIRMED,,4491660,989.99211,1,2,False,,RTammA8gdGobnMybA1hDQZjpmDA6oCLnP9
aa4e6900d903571dd2b905f489d027a27501e180bddb2dd1ec83ac96f6e9c9e7,4490994,CONFIRMED,,4491660,989.98935,1,2,False,,RQma81VJ2o3p3a1Z69tbAByuLifpNNqFMn
1d4e3587a40a32ce810ab8a9a0ae662fef2e0043d492b0278716842f8db9b8d6,4490998,CONFIRMED,,4491660,989.98659,1,2,False,,RCZvBthqMou9Qj5sNQ59mpaZHVz8ESAr3C
9a1499f8abe094341cd952e58616be83da0d1c89581a19355bd39c529f4e72d9,4490998,CONFIRMED,,4491660,989.98383,1,2,False,,RDgK3vMJKFC3LSEfLvLHTRpXvTTfmLEuEE
137960b7180908a79bbd28fac06ed2173b1e95a01b60f2ce06a718b28c93683c,4490998,CONFIRMED,,4491660,989.98107,1,2,False,,RF48jxa5midzby8JfGW3m1m9cwTLJRcZqS
a12036aae609684b4664b0712b017ebb6d63ecf8d867fe66fc75ae5fed76166b,4490998,CONFIRMED,,4491660,989.97831,1,2,False,,RT5fDj7UMwom4GNfSz8fwMMjT17RYU8nbr
ecb2d9e96fd16ad3503b8ca9fad5705b3916a6603a0e8bc9908975bbcdac588d,4490998,CONFIRMED,,4491660,989.97555,1,2,False,,RA5fs5M5dzy4nVpt6R9RpDHrf1GJT4TxuX
1c532aa4ff3a342ad1abf72a9f027fe49485e3ba430782a49a843d33c25ddfb4,4490998,CONFIRMED,,4491660,989.97279,1,2,False,,RXK9SRD4SfuvSdxNh37ceTEm8TTwbwtbn4
a0a5e000b97937404c0e8cdacf3f9fef47f0d7f27c6fd9473b49d543eecbc953,4490999,NOT_REPLAYABLE,depends-on-unreplayable-parent,,371.49739872,6,2,False,,R9fH7d4q4QeW3aLFH7qnqBkRydQUYB5uth|rNE4txZm3VjNpKUFd23nHyuuCKNmdzem9k
